Date,AAPL,MSFT,AMZN,GOOG,NVDA,META,TSLA,JNJ,JPM,XOM
2018-02-15,40.71745300292969,85.78231811523438,73.08799743652344,54.10573959350586,6.094563007354736,178.97811889648438,22.271333694458008,105.62114715576172,93.74127197265624,53.861427307128906
2018-02-16,40.58565139770508,85.17131805419922,72.43450164794922,54.36794662475586,6.0287957191467285,176.3922882080078,22.36599922180176,107.16648864746094,93.06771087646484,54.09465789794922
2018-02-20,40.44913482666016,85.83787536621094,73.4175033569336,54.74834442138672,6.158351421356201,175.04966735839844,22.31800079345703,105.33142852783205,93.09204864501952,53.536338806152344
2018-02-21,40.26554107666016,84.69918060302734,74.14600372314453,55.1893196105957,5.971187591552734,176.93930053710938,22.219999313354492,104.55877685546876,93.4815902709961,52.92853164672851
2018-02-22,40.60212326049805,84.92134857177734,74.26699829101562,54.95542526245117,5.990732669830322,178.01341247558594,23.07799911499023,104.55877685546876,93.3111572265625,53.61407852172851
2018-02-23,41.308250427246094,87.07840728759766,75.0,55.956573486328125,6.0842485427856445,182.2899475097656,23.469999313354492,106.25701904296876,95.20207214355467,54.794342041015625
2018-02-26,42.1249885559082,88.33744049072266,76.09750366210938,56.7988166809082,6.100329399108887,183.92100524902344,23.82799911499023,106.9779281616211,96.38690948486328,55.72018814086914
2018-02-27,41.988487243652344,87.2080078125,75.5989990234375,55.53445816040039,6.087464809417725,180.4699249267578,23.39933204650879,106.65391540527344,95.24263763427734,54.77314376831055
2018-02-28,41.92493438720703,86.80992889404297,75.62249755859375,54.86106872558594,5.987022399902344,177.34707641601562,22.87066650390625,105.20401763916016,93.73316955566406,53.529258728027344
2018-03-01,41.19055938720703,85.95820617675781,74.67250061035156,53.1125373840332,5.744818210601807,174.98004150390625,22.062000274658203,103.09796142578124,92.05328369140624,53.14761734008789
2018-03-02,41.47536849975586,86.14336395263672,75.01249694824219,53.57933807373047,5.851941108703613,175.6563262939453,22.341333389282227,104.34539794921876,91.96399688720705,53.39498519897461
2018-03-05,41.61894226074219,86.6895751953125,76.18049621582031,54.175758361816406,5.829923629760742,179.4156951904297,22.22333335876465,105.13108825683594,93.37606811523438,53.903831481933594
2018-03-06,41.58362579345703,86.3933334350586,76.88200378417969,54.380855560302734,5.9909796714782715,178.799072265625,21.8799991607666,103.859375,93.4572525024414,53.84022903442383
2018-03-07,41.19762420654297,86.89324951171875,77.25,55.10490417480469,5.983062267303467,182.70765686035156,22.15333366394043,104.5235824584961,93.10826873779295,52.483280181884766
2018-03-08,41.64720153808594,87.4209213256836,77.59300231933594,55.91734313964844,5.966733932495117,181.34510803222656,21.940000534057617,106.96981048583984,93.1164093017578,52.38433074951172
2018-03-09,42.36273193359375,89.37432098388672,78.94450378417969,57.6077766418457,6.0694050788879395,184.21937561035156,21.81133270263672,108.37924194335938,95.7944793701172,52.6953010559082
2018-03-12,42.77227783203125,89.5872573852539,79.91950225830078,57.82925796508789,6.179001808166504,183.7519073486328,23.034000396728516,107.4315414428711,95.48611450195312,53.175880432128906
2018-03-13,42.360382080078125,87.40242004394531,79.40899658203125,56.52170944213867,6.128284454345703,180.88763427734375,22.78933334350586,108.82473754882812,94.341796875,52.674102783203125
2018-03-14,42.0002555847168,86.88396453857422,79.55000305175781,57.083858489990234,6.153766632080078,183.18504333496097,21.775333404541016,107.18043518066406,93.28680419921876,52.016815185546875
2018-03-15,42.04967498779297,87.1894760131836,79.11599731445312,57.08832931518555,6.168609619140625,182.8568572998047,21.706666946411133,107.77982330322266,93.52215576171876,52.59635543823242
2018-03-16,41.90138626098633,87.57830047607422,78.58399963378906,56.40053176879883,6.196815490722656,184.08010864257812,21.42333221435547,108.28203582763672,93.68447875976562,53.091087341308594
2018-03-19,41.26117706298828,85.99525451660156,77.24649810791016,54.617244720458984,5.962280750274658,171.6184844970703,20.90399932861328,105.49561309814452,92.94596099853516,52.40552520751953
2018-03-20,41.24704360961914,86.21741485595703,79.32550048828125,54.512454986572266,6.174548149108887,167.2325439453125,20.703332901000977,106.28131103515624,93.03524017333984,52.292442321777344
2018-03-21,40.31260681152344,85.61567687988281,79.09300231933594,54.17327499389648,6.149315357208252,168.4657745361328,21.10199928283691,106.26510620117188,93.1164093017578,53.034542083740234
2018-03-22,39.74300003051758,83.12535858154297,77.24600219726562,52.09748458862305,5.983309745788574,163.99034118652344,20.606666564941406,103.17898559570312,89.2291030883789,51.946144104003906
2018-03-23,38.82268142700195,80.70906829833984,74.77799987792969,50.7313346862793,5.763620376586914,158.52035522460938,20.1026668548584,101.33214569091795,86.84318542480469,51.5150146484375
2018-03-26,40.66567611694336,86.81916046142578,77.79299926757812,52.302581787109375,6.048375129699707,159.1866912841797,20.278667449951172,103.18708801269533,89.52124786376953,52.29950714111328
